record_type,id,timestamp,direction,from,to,phone_hash,contact_name,message,media_filename,gps_lat,gps_lon,app,app_event,device_id,imei,notes
sms,SM06088,2025-07-20 20:15:00,outgoing,+33600000001,+33677777777,hash_12g7,Administratif,"Salut Administratif, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM06089,2025-07-20 20:15:00,outgoing,+33600000001,+33644444444,hash_09d4,Benjamin,"Salut Benjamin, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
app_event,AP06090,2025-07-20 20:15:00,,,,,,calendar://event?id=meet_18h,,,,spotify,open,DEV123,IMEI0001,
contact,CO06091,2025-07-20 20:16:00,,,,,,,,,,,,DEV123,IMEI0001,
call,CA06092,2025-07-20 20:17:00,incoming,+33620202020,+33600000001,hash_28w3,Ines,,,,,phone,call_in,DEV123,IMEI0001,durée 00:05:17
sms,SM06093,2025-07-20 20:21:00,outgoing,+33600000001,+33633333333,hash_08c3,Maman,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM06094,2025-07-20 20:25:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
call,CA06095,2025-07-20 20:27:00,outgoing,+33600000001,+33688888888,hash_13h8,Samir,,,,,phone,call_out,DEV123,IMEI0001,durée 00:06:21
sms,SM06096,2025-07-20 20:27:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
call,CA06097,2025-07-20 20:30:00,outgoing,+33600000001,+33615151515,hash_23r8,Isabelle,,,,,phone,call_out,DEV123,IMEI0001,manque
call,CA06098,2025-07-20 20:30:00,outgoing,+33600000001,+33633333333,hash_08c3,Maman,,,,,phone,call_out,DEV123,IMEI0001,durée 00:17:23
location,LO06099,2025-07-20 20:33:00,,,,,,,,48.868268,2.374314,location_service,fix,DEV123,IMEI0001,position stable
sms,SM06100,2025-07-20 20:36:00,incoming,+33722222222,+33600000001,hash_18m3,Livraison,"Salut Livraison, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM06102,2025-07-20 20:42:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM06103,2025-07-20 20:47:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
media,ME06104,2025-07-20 20:48:00,,,,,,,VOICEMSG_20250710_006103.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
sms,SM06105,2025-07-20 20:49:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM06106,2025-07-20 20:54:00,incoming,+33614141414,+33600000001,hash_22q7,Nicolas,Quel est le plan pour ce weekend ?,,,,sms,received,DEV123,IMEI0001,
call,CA06107,2025-07-20 20:59:00,incoming,+33711111111,+33600000001,hash_16k1,ServiceClient,,,,,phone,call_in,DEV123,IMEI0001,durée 00:00:55
browser,BR06108,2025-07-20 21:00:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
app_event,AP06109,2025-07-20 21:01:00,,,,,,"uber://request?to=48.8566,2.3522",,,,system,update_check,DEV123,IMEI0001,
sms,SM06110,2025-07-20 21:03:00,incoming,+33666666666,+33600000001,hash_11f6,Sophie,Je serai en retard d'environ 10 minutes.,,,,sms,received,DEV123,IMEI0001,
app_event,AP06112,2025-07-20 21:08:00,,,,,,system://update?check=1,,,,spotify,reminder_set,DEV123,IMEI0001,
call,CA06113,2025-07-20 21:08:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,,,,,phone,call_in,DEV123,IMEI0001,manque
sms,SM06114,2025-07-20 21:08:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,"Salut Lucas, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM06115,2025-07-20 21:11:00,incoming,+33615151515,+33600000001,hash_23r8,Isabelle,"Merci, j'ai bien recu le fichier.",,,,sms,received,DEV123,IMEI0001,
location,LO06116,2025-07-20 21:11:00,,,,,,,,48.883731,2.347793,location_service,fix,DEV123,IMEI0001,trajet
call,CA06117,2025-07-20 21:12:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,,,,,phone,call_out,DEV123,IMEI0001,durée 00:19:49
location,LO06118,2025-07-20 21:12:00,,,,,,,,48.880148,2.330211,location_service,fix,DEV123,IMEI0001,position stable
sms,SM06119,2025-07-20 21:15:00,incoming,+33644444444,+33600000001,hash_09d4,Benjamin,"Merci, j'ai bien recu le fichier.",,,,sms,received,DEV123,IMEI0001,
location,LO06120,2025-07-20 21:17:00,,,,,,,,48.844394,2.329062,location_service,fix,DEV123,IMEI0001,position stable
call,CA06121,2025-07-20 21:17:00,outgoing,+33600000001,+33621212121,hash_29x4,Olivia,,,,,phone,call_out,DEV123,IMEI0001,durée 00:20:48
call,CA06122,2025-07-20 21:19:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,,,,,phone,call_out,DEV123,IMEI0001,durée 00:00:39
sms,SM06123,2025-07-20 21:22:00,incoming,+33612121212,+33600000001,hash_17l2,Thomas,Tu as vu mon message concernant le projet ?,,,,sms,received,DEV123,IMEI0001,
location,LO06124,2025-07-20 21:22:00,,,,,,,,48.881396,2.325946,location_service,fix,DEV123,IMEI0001,trajet
sms,SM06125,2025-07-20 21:25:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
browser,BR06126,2025-07-20 21:30:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,recherche
sms,SM06127,2025-07-20 21:34:00,outgoing,+33600000001,+33621212121,hash_29x4,Olivia,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
call,CA06128,2025-07-20 21:38:00,incoming,+33614141414,+33600000001,hash_22q7,Nicolas,,,,,phone,call_in,DEV123,IMEI0001,durée 00:02:46
call,CA06129,2025-07-20 21:43:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,,,,,phone,call_out,DEV123,IMEI0001,durée 00:13:29
email,EM06130,2025-07-20 21:46:00,outgoing,user@example.com,archive@example.com,hash_email203,Laura,"Bonjour, je t'envoie le compte-rendu de la reunion.",,,,email,sent,DEV123,IMEI0001,
sms,SM06131,2025-07-20 21:51:00,incoming,+33633333333,+33600000001,hash_08c3,Maman,Tu as vu mon message concernant le projet ?,,,,sms,received,DEV123,IMEI0001,
call,CA06132,2025-07-20 21:52:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,,,,,phone,call_out,DEV123,IMEI0001,durée 00:11:14
location,LO06133,2025-07-20 21:52:00,,,,,,,,48.859513,2.329513,location_service,fix,DEV123,IMEI0001,arret
sms,SM06134,2025-07-20 21:57:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
location,LO06135,2025-07-20 21:58:00,,,,,,,,48.871779,2.336184,location_service,fix,DEV123,IMEI0001,arret
sms,SM06136,2025-07-20 22:02:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
call,CA06137,2025-07-20 22:02:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,,,,,phone,call_out,DEV123,IMEI0001,durée 00:11:07
location,LO06138,2025-07-20 22:03:00,,,,,,,,48.872848,2.371020,location_service,fix,DEV123,IMEI0001,trajet
sms,SM06139,2025-07-20 22:07:00,incoming,+33633333333,+33600000001,hash_08c3,Maman,Tu as vu mon message concernant le projet ?,,,,sms,received,DEV123,IMEI0001,
email,EM06140,2025-07-20 22:07:00,incoming,colleague@example.com,user@example.com,hash_email392,Hugo,Votre entretien est confirme.,,,,email,received,DEV123,IMEI0001,
app_event,AP06142,2025-07-20 22:10:00,,,,,,notes://open?id=note_1,,,,whatsapp,open_note,DEV123,IMEI0001,
browser,BR06143,2025-07-20 22:11:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,recherche
call,CA06144,2025-07-20 22:15:00,outgoing,+33600000001,+33615151515,hash_23r8,Isabelle,,,,,phone,call_out,DEV123,IMEI0001,durée 00:02:20
call,CA06145,2025-07-20 22:15:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,,,,,phone,call_in,DEV123,IMEI0001,durée 00:13:30
sms,SM06146,2025-07-20 22:19:00,incoming,+33615151515,+33600000001,hash_23r8,Isabelle,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
browser,BR06147,2025-07-20 22:19:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
sms,SM06148,2025-07-20 22:20:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
browser,BR06149,2025-07-20 22:21:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,reservation
sms,SM06150,2025-07-20 22:22:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,"Salut Sophie, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
app_event,AP06151,2025-07-20 22:22:00,,,,,,system://update?check=1,,,,notes,fitness_start,DEV123,IMEI0001,
call,CA06152,2025-07-20 22:22:00,outgoing,+33600000001,+33618181818,hash_26u1,Alex,,,,,phone,call_out,DEV123,IMEI0001,durée 00:20:11
call,CA06153,2025-07-20 22:26:00,incoming,+33619191919,+33600000001,hash_27v2,Hugo,,,,,phone,call_in,DEV123,IMEI0001,durée 00:18:19
email,EM06154,2025-07-20 22:28:00,outgoing,user@example.com,client@example.com,hash_email320,AgenceVoyage,"Les evenements du weekend : expo, concert, cinema.",,,,email,sent,DEV123,IMEI0001,
sms,SM06155,2025-07-20 22:32:00,incoming,+33619191919,+33600000001,hash_27v2,Hugo,"Merci, j'ai bien recu le fichier.",,,,sms,received,DEV123,IMEI0001,
call,CA06156,2025-07-20 22:36:00,incoming,+33700000000,+33600000001,hash_15j0,AgenceVoyage,,,,,phone,call_in,DEV123,IMEI0001,durée 00:11:31
sms,SM06157,2025-07-20 22:36:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM06158,2025-07-20 22:40:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM06159,2025-07-20 22:45:00,incoming,+33711111111,+33600000001,hash_16k1,ServiceClient,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
call,CA06160,2025-07-20 22:45:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,,,,,phone,call_out,DEV123,IMEI0001,durée 00:15:26
sms,SM06161,2025-07-20 22:45:00,outgoing,+33600000001,+33633333333,hash_08c3,Maman,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
media,ME06162,2025-07-20 22:48:00,,,,,,,VOICEMSG_20250710_006161.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
sms,SM06163,2025-07-20 22:53:00,incoming,+33617171717,+33600000001,hash_25t0,Julie,Quel est le plan pour ce weekend ?,,,,sms,received,DEV123,IMEI0001,
sms,SM06164,2025-07-20 22:56:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM06165,2025-07-20 22:56:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM06166,2025-07-20 23:01:00,incoming,+33699999999,+33600000001,hash_14i9,Marine,Je reserve pour 2 personnes a 20h.,,,,sms,received,DEV123,IMEI0001,
sms,SM06167,2025-07-20 23:04:00,outgoing,+33600000001,+33722222222,hash_18m3,Livraison,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM06168,2025-07-20 23:07:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
browser,BR06169,2025-07-20 23:12:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,horaires
app_event,AP06170,2025-07-20 23:16:00,,,,,,,,,,weather,open_chat,DEV123,IMEI0001,
sms,SM06171,2025-07-20 23:20:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,Tu as vu mon message concernant le projet ?,,,,sms,received,DEV123,IMEI0001,
call,CA06172,2025-07-20 23:25:00,incoming,+33633333333,+33600000001,hash_08c3,Maman,,,,,phone,call_in,DEV123,IMEI0001,durée 00:09:32
browser,BR06173,2025-07-20 23:30:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,recherche
call,CA06174,2025-07-20 23:33:00,incoming,+33699999999,+33600000001,hash_14i9,Marine,,,,,phone,call_in,DEV123,IMEI0001,durée 00:15:11
call,CA06175,2025-07-20 23:35:00,incoming,+33618181818,+33600000001,hash_26u1,Alex,,,,,phone,call_in,DEV123,IMEI0001,durée 00:16:31
sms,SM06176,2025-07-20 23:39:00,outgoing,+33600000001,+33618181818,hash_26u1,Alex,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM06177,2025-07-20 23:43:00,incoming,+33614141414,+33600000001,hash_22q7,Nicolas,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
location,LO06178,2025-07-20 23:47:00,,,,,,,,48.873841,2.321430,location_service,fix,DEV123,IMEI0001,arret
sms,SM06179,2025-07-20 23:52:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
email,EM06180,2025-07-20 23:55:00,incoming,hr@example.com,user@example.com,hash_email155,Sophie,Votre entretien est confirme.,,,,email,received,DEV123,IMEI0001,
call,CA06181,2025-07-20 23:57:00,outgoing,+33600000001,+33688888888,hash_13h8,Samir,,,,,phone,call_out,DEV123,IMEI0001,durée 00:18:54
call,CA06182,2025-07-21 00:00:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,,,,,phone,call_out,DEV123,IMEI0001,durée 00:08:22
location,LO06183,2025-07-21 00:05:00,,,,,,,,48.858438,2.376783,location_service,fix,DEV123,IMEI0001,arret
browser,BR06184,2025-07-21 00:08:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,reservation
browser,BR06185,2025-07-21 00:13:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,recherche
sms,SM06186,2025-07-21 00:13:00,outgoing,+33600000001,+33613131313,hash_21p6,Clara,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
browser,BR06187,2025-07-21 00:18:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,recherche
sms,SM06188,2025-07-21 00:18:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM06189,2025-07-21 00:18:00,incoming,+33644444444,+33600000001,hash_09d4,Benjamin,On garde la meme heure pour demain ?,,,,sms,received,DEV123,IMEI0001,
browser,BR06190,2025-07-21 00:19:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,horaires
sms,SM06191,2025-07-21 00:20:00,outgoing,+33600000001,+33688888888,hash_13h8,Samir,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
location,LO06192,2025-07-21 00:21:00,,,,,,,,48.882858,2.356793,location_service,fix,DEV123,IMEI0001,arret
media,ME06193,2025-07-21 00:24:00,,,,,,,VOICEMSG_20250710_006192.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
sms,SM06194,2025-07-21 00:26:00,outgoing,+33600000001,+33618181818,hash_26u1,Alex,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM06195,2025-07-21 00:31:00,outgoing,+33600000001,+33711111111,hash_16k1,ServiceClient,"Salut ServiceClient, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM06196,2025-07-21 00:35:00,incoming,+33744445555,+33600000001,hash_31z6,AgenceImmo,Peux-tu confirmer la reservation ?,,,,sms,received,DEV123,IMEI0001,
browser,BR06197,2025-07-21 00:35:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,lecture article
sms,SM06198,2025-07-21 00:36:00,outgoing,+33600000001,+33614141414,hash_22q7,Nicolas,"Salut Nicolas, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
call,CA06199,2025-07-21 00:39:00,incoming,+33711111111,+33600000001,hash_16k1,ServiceClient,,,,,phone,call_in,DEV123,IMEI0001,durée 00:10:16
call,CA06200,2025-07-21 00:43:00,incoming,+33633333333,+33600000001,hash_08c3,Maman,,,,,phone,call_in,DEV123,IMEI0001,durée 00:17:59
location,LO06201,2025-07-21 00:48:00,,,,,,,,48.857294,2.359348,location_service,fix,DEV123,IMEI0001,promenade
sms,SM06202,2025-07-21 00:48:00,incoming,+33688888888,+33600000001,hash_13h8,Samir,Je serai en retard d'environ 10 minutes.,,,,sms,received,DEV123,IMEI0001,
sms,SM06203,2025-07-21 00:49:00,outgoing,+33600000001,+33722222222,hash_18m3,Livraison,"Salut Livraison, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
browser,BR06204,2025-07-21 00:49:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,horaires
browser,BR06205,2025-07-21 00:50:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,horaires
sms,SM06206,2025-07-21 00:51:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM06207,2025-07-21 00:53:00,outgoing,+33600000001,+33615151515,hash_23r8,Isabelle,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM06208,2025-07-21 00:57:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM06209,2025-07-21 01:01:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM06211,2025-07-21 01:07:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
app_event,AP06212,2025-07-21 01:11:00,,,,,,"maps://route?to=48.8606,2.3376",,,,browser,start,DEV123,IMEI0001,
sms,SM06213,2025-07-21 01:12:00,incoming,+33622222222,+33600000001,hash_07b2,Paul Martin,Quel est le plan pour ce weekend ?,,,,sms,received,DEV123,IMEI0001,
location,LO06214,2025-07-21 01:15:00,,,,,,,,48.844824,2.353189,location_service,fix,DEV123,IMEI0001,trajet
sms,SM06215,2025-07-21 01:15:00,incoming,+33633333333,+33600000001,hash_08c3,Maman,Tu as vu mon message concernant le projet ?,,,,sms,received,DEV123,IMEI0001,
app_event,AP06216,2025-07-21 01:18:00,,,,,,system://update?check=1,,,,maps,reminder_set,DEV123,IMEI0001,
browser,BR06217,2025-07-21 01:20:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
sms,SM06218,2025-07-21 01:20:00,incoming,+33614141414,+33600000001,hash_22q7,Nicolas,"Salut Nicolas, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM06219,2025-07-21 01:20:00,incoming,+33612121212,+33600000001,hash_17l2,Thomas,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
call,CA06220,2025-07-21 01:24:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,,,,,phone,call_out,DEV123,IMEI0001,durée 00:00:23
email,EM06221,2025-07-21 01:26:00,incoming,hr@example.com,user@example.com,hash_email130,Clara,"Les evenements du weekend : expo, concert, cinema.",,,,email,received,DEV123,IMEI0001,
call,CA06222,2025-07-21 01:26:00,outgoing,+33600000001,+33615151515,hash_23r8,Isabelle,,,,,phone,call_out,DEV123,IMEI0001,durée 00:05:29
sms,SM06223,2025-07-21 01:27:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM06224,2025-07-21 01:27:00,outgoing,+33600000001,+33644444444,hash_09d4,Benjamin,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
media,ME06225,2025-07-21 01:30:00,,,,,,,VOICEMSG_20250710_006224.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
sms,SM06226,2025-07-21 01:30:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
location,LO06227,2025-07-21 01:35:00,,,,,,,,48.869655,2.358284,location_service,fix,DEV123,IMEI0001,promenade
sms,SM06228,2025-07-21 01:35:00,outgoing,+33600000001,+33621212121,hash_29x4,Olivia,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM06229,2025-07-21 01:39:00,incoming,+33699999999,+33600000001,hash_14i9,Marine,Peux-tu confirmer la reservation ?,,,,sms,received,DEV123,IMEI0001,
sms,SM06230,2025-07-21 01:43:00,incoming,+33677777777,+33600000001,hash_12g7,Administratif,"Merci, j'ai bien recu le fichier.",,,,sms,received,DEV123,IMEI0001,
call,CA06231,2025-07-21 01:47:00,outgoing,+33600000001,+33699999999,hash_14i9,Marine,,,,,phone,call_out,DEV123,IMEI0001,durée 00:01:20
location,LO06232,2025-07-21 01:48:00,,,,,,,,48.873582,2.353737,location_service,fix,DEV123,IMEI0001,promenade
media,ME06233,2025-07-21 01:53:00,,,,,,,VOICEMSG_20250710_006232.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
app_event,AP06234,2025-07-21 01:58:00,,,,,,"maps://route?to=48.8606,2.3376",,,,backup,route_requested,DEV123,IMEI0001,
sms,SM06235,2025-07-21 01:58:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM06236,2025-07-21 02:02:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
location,LO06237,2025-07-21 02:04:00,,,,,,,,48.882116,2.352554,location_service,fix,DEV123,IMEI0001,arret
sms,SM06238,2025-07-21 02:08:00,incoming,+33666666666,+33600000001,hash_11f6,Sophie,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM06239,2025-07-21 02:08:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,Je reserve pour 2 personnes a 20h.,,,,sms,received,DEV123,IMEI0001,
location,LO06240,2025-07-21 02:13:00,,,,,,,,48.877384,2.332536,location_service,fix,DEV123,IMEI0001,arret
location,LO06241,2025-07-21 02:15:00,,,,,,,,48.872261,2.350778,location_service,fix,DEV123,IMEI0001,position stable
sms,SM06242,2025-07-21 02:20:00,outgoing,+33600000001,+33644444444,hash_09d4,Benjamin,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
media,ME06243,2025-07-21 02:25:00,,,,,,,VOICEMSG_20250710_006242.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
location,LO06244,2025-07-21 02:28:00,,,,,,,,48.876324,2.375903,location_service,fix,DEV123,IMEI0001,trajet
contact,CO06245,2025-07-21 02:32:00,,,,,,,,,,,,DEV123,IMEI0001,
sms,SM06246,2025-07-21 02:32:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
call,CA06247,2025-07-21 02:32:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,,,,,phone,call_out,DEV123,IMEI0001,durée 00:07:39
call,CA06248,2025-07-21 02:33:00,outgoing,+33600000001,+33744445555,hash_31z6,AgenceImmo,,,,,phone,call_out,DEV123,IMEI0001,durée 00:12:20
browser,BR06249,2025-07-21 02:35:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
app_event,AP06250,2025-07-21 02:37:00,,,,,,"maps://route?to=48.8606,2.3376",,,,voice_recorder,start,DEV123,IMEI0001,
sms,SM06251,2025-07-21 02:37:00,outgoing,+33600000001,+33744445555,hash_31z6,AgenceImmo,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
call,CA06252,2025-07-21 02:41:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,,,,,phone,call_out,DEV123,IMEI0001,manque
sms,SM06253,2025-07-21 02:41:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
browser,BR06254,2025-07-21 02:46:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,horaires
sms,SM06255,2025-07-21 02:48:00,incoming,+33633333333,+33600000001,hash_08c3,Maman,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM06256,2025-07-21 02:48:00,incoming,+33744445555,+33600000001,hash_31z6,AgenceImmo,On garde la meme heure pour demain ?,,,,sms,received,DEV123,IMEI0001,
sms,SM06257,2025-07-21 02:49:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM06259,2025-07-21 02:59:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
app_event,AP06260,2025-07-21 03:02:00,,,,,,spotify://track/12345,,,,gallery,reminder_set,DEV123,IMEI0001,
sms,SM06261,2025-07-21 03:04:00,outgoing,+33600000001,+33618181818,hash_26u1,Alex,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
call,CA06262,2025-07-21 03:07:00,incoming,+33700000000,+33600000001,hash_15j0,AgenceVoyage,,,,,phone,call_in,DEV123,IMEI0001,durée 00:13:45
browser,BR06263,2025-07-21 03:10:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,lecture article
media,ME06264,2025-07-21 03:11:00,,,,,,,VOICEMSG_20250710_006263.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
call,CA06265,2025-07-21 03:12:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,,,,,phone,call_out,DEV123,IMEI0001,durée 00:00:58
call,CA06266,2025-07-21 03:15:00,incoming,+33622222222,+33600000001,hash_07b2,Paul Martin,,,,,phone,call_in,DEV123,IMEI0001,durée 00:03:39
