id_message,id_fil,appareil,horodatage,sens,canal,nom_contact,alias_contact,role_contact,identifiant_contact,objet_email,apercu_message,indice_lieu,pieces_jointes,types_pj,score_risque,mots_cles
msg_sta1umvs10m0,fil_af78a2pe74,iPhone4_Gustavo_Fring,2011-02-15 02:13:07,reçu,MMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3589-6949,,Rendez-vous au bureau arrière de blanchiment. Dis que tu viens de Quai de chargement Madrigal.,"Blanchisserie industrielle, Los Lunas",non,,48,"blanchiment,responsable"
msg_suzsju18t5pn,fil_5kql1sscc5,iPhone4_Gustavo_Fring,2011-02-15 03:41:12,envoyé,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia6596@madrigalcorp.com,,Rendez-vous au bureau arrière de cuisson. Dis que tu viens de 34.,"Entrepôt B centre-ville, Santa Fe",non,,42,"azul,cuisson,pureté"
msg_1kbl6corka1t,fil_dt8egtpcpz,iPhone4_Gustavo_Fring,2011-02-15 04:00:51,envoyé,MMS,Hector Salamanca,Hector,rival,+1-505-4079-1564,,Déplace le Los Pollos sur Central Ave vers Albuquerque avant Heisenberg.,"Aérogare fret 5, Hobbs",non,,46,"Heisenberg,azul"
msg_qe6e02lt9wn9,fil_j8lplx5yg9,iPhone4_Gustavo_Fring,2011-02-16 06:51:14,envoyé,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8827-4091,,Confirme Dépôt de la ferme avicole à Quai de chargement Madrigal près de distribution.,"Aérogare fret 5, Las Cruces",oui,pdf,30,"azul,distribution,laboratoire,nettoyage"
msg_ygoh5z6tb33i,fil_ah3sfuue3x,iPhone4_Gustavo_Fring,2011-02-16 09:11:53,envoyé,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5115-8349,,Confirme Los Pollos sur Central Ave à Lavandería Brillante près de cuisson.,"Los Pollos sur Central Ave, Santa Fe",non,,36,"DEA,cuisson,douanes"
msg_bk3umt8kj01u,fil_serdpnpuuq,iPhone4_Gustavo_Fring,2011-02-16 09:46:12,envoyé,MMS,Peter Schuler,Schuler,cadre_madrigal,peter5345@madrigalcorp.com,,Déplace le Annexe chimie universitaire vers Los Pollos sur Central Ave avant Rio Rancho.,"Entrepôt B centre-ville, Rio Rancho",non,,53,"azul,caméras"
msg_5ek49lbpssp0,fil_0srsav9xw9,iPhone4_Gustavo_Fring,2011-02-17 03:43:07,envoyé,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8725-4947,,Retard à 53 ; Rio Rancho a vu Los Pollos sur Central Ave près de Dépôt de la ferme avicole.,"Dépôt de la ferme avicole, Hobbs",oui,jpg,38,"détruire,expédition,lot"
msg_jwxq1zhloy0h,fil_vwzwygxf4w,iPhone4_Gustavo_Fring,2011-02-17 04:14:33,reçu,MMS,Gale Boetticher,Gale,chimiste,gale9271@lavanderialabs.org,,Déplace le 57 vers compte avant Bernalillo.,"Aérogare fret 5, Albuquerque",oui,mp4,45,"compte,nettoyage"
msg_a0048llzittf,fil_w252ec1sn7,iPhone4_Gustavo_Fring,2011-02-18 02:14:57,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9297-2179,,Confirme Blanchisserie industrielle à Santa Fe près de caméras.,"Quai de chargement Madrigal, Las Cruces",oui,xlsx,40,"caméras,manifestes,réunion"
msg_qrup35k8tplp,fil_gi2m32b3c0,iPhone4_Gustavo_Fring,2011-02-18 02:20:56,envoyé,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8335-8921,,Rendez-vous au bureau arrière de dépôt. Dis que tu viens de dépôt.,"Entrepôt B centre-ville, Bernalillo",oui,zip,43,"DEA,dépôt"
msg_f42kf64ckq7g,fil_0fn0p1sidy,iPhone4_Gustavo_Fring,2011-02-18 03:40:10,reçu,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia3287@madrigalcorp.com,,Déplace le produit vers produit avant Annexe chimie universitaire.,"Quai de chargement Madrigal, Santa Fe",oui,xlsx,32,"compte,filature,produit"
msg_atjavceqvaf1,fil_jgnmjladpo,iPhone4_Gustavo_Fring,2011-02-18 06:15:24,reçu,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops1924@lospolloshermanos.com,,Retard à Santa Fe ; distribution a vu Los Pollos sur Central Ave près de Aérogare fret 5.,"Quai de chargement Madrigal, Bernalillo",oui,jpg,38,"distribution,laboratoire"
msg_0acuyfxw15dz,fil_w7nmq2k26x,iPhone4_Gustavo_Fring,2011-02-18 08:50:30,envoyé,MMS,Peter Schuler,Schuler,cadre_madrigal,peter3714@madrigalcorp.com,,Nouveau 33 prêt ; Hobbs attend Dépôt de la ferme avicole% de pureté.,"Annexe chimie universitaire, Rio Rancho",non,,46,"colis,filature,manifestes"
msg_c7uo0p44dg15,fil_kzdh0mp4a7,iPhone4_Gustavo_Fring,2011-02-18 20:49:17,envoyé,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3109-7523,,Encaisse Las Cruces à Désert – Borne 23 ; partage 51 / Hobbs.,"Dépôt de la ferme avicole, Los Lunas",non,,45,"bleu,colis,liquide"
msg_bze8uo7qeyso,fil_ao78bn3moq,iPhone4_Gustavo_Fring,2011-02-18 23:55:28,envoyé,MMS,Gale Boetticher,Gale,chimiste,gale9549@lavanderialabs.org,,Problème de ventilation au labo ; apporte Santa Fe filtres avant Albuquerque.,"Annexe chimie universitaire, Las Cruces",non,,45,"entrepôt,frontière,réunion"
msg_i2w20tar81rn,fil_ifleer908g,iPhone4_Gustavo_Fring,2011-02-19 00:16:23,envoyé,MMS,Saul Goodman,Saul,avocat,+1-505-9115-2689,,Déplace le Los Lunas vers 54 avant Quai de chargement Madrigal.,"Lavandería Brillante, Santa Fe",oui,mp4,39,"blanchiment,cuisson,détruire"
msg_tjc58i5rk8g2,fil_hozyr8cn0c,iPhone4_Gustavo_Fring,2011-02-19 01:09:41,envoyé,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5814-4140,,Encaisse caméras à Las Cruces ; partage Albuquerque / Blanchisserie industrielle.,"Dépôt de la ferme avicole, Rio Rancho",oui,zip,54,"caméras,responsable"
msg_nq7crq0kibnb,fil_vd2lmv1vd8,iPhone4_Gustavo_Fring,2011-02-19 08:40:18,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6731-0444,,Confirme Albuquerque à 49 près de pourcentage.,"Dépôt de la ferme avicole, Rio Rancho",oui,mp4,38,"détruire,pourcentage"
msg_qr8pj8apv081,fil_j1knd97p7h,iPhone4_Gustavo_Fring,2011-02-19 09:42:40,reçu,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8880-7469,,Confirme Annexe chimie universitaire à Annexe chimie universitaire près de entrepôt.,"Lavandería Brillante, Albuquerque",non,,49,"entrepôt,pureté"
msg_lj5g9ei4px9o,fil_jjmr490z5j,iPhone4_Gustavo_Fring,2011-02-19 20:09:16,envoyé,MMS,Saul Goodman,Saul,avocat,+1-505-9129-9827,,Nouveau Albuquerque prêt ; 51 attend Aérogare fret 5% de pureté.,"Désert – Borne 23, Bernalillo",non,,62,"DEA,filature"
msg_bc6z8pt7jp8x,fil_wgc1p85zpz,iPhone4_Gustavo_Fring,2011-02-20 00:59:00,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6015-3837,,Itinéraire Los Pollos sur Central Ave via 89 ; éviter le poste Rio Rancho.,"Désert – Borne 23, Las Cruces",non,,30,"Madrigal,cuisson,douanes,filature"
msg_un9iwja2hd0b,fil_mbs5g10vci,iPhone4_Gustavo_Fring,2011-02-20 04:43:08,reçu,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia2324@madrigalcorp.com,,Déplace le 50 vers Heisenberg avant Dépôt de la ferme avicole.,"Désert – Borne 23, Bernalillo",oui,mp4,56,"Heisenberg,camion,chauffeur"
msg_bcuz82n0tjsj,fil_evjofvla1y,iPhone4_Gustavo_Fring,2011-02-20 13:58:22,envoyé,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7301-5751,,Rendez-vous au bureau arrière de dépôt. Dis que tu viens de test.,"Blanchisserie industrielle, Albuquerque",non,,51,"azul,dépôt,test"
msg_jb6eol83f26t,fil_zrpqe7gako,iPhone4_Gustavo_Fring,2011-02-20 22:11:07,envoyé,MMS,Hector Salamanca,Hector,rival,+1-505-4206-0781,,Encaisse Rio Rancho à 98 ; partage blanchiment / Rio Rancho.,"Aérogare fret 5, Hobbs",oui,zip,47,"azul,blanchiment,pureté"
msg_7icgjv35si9m,fil_s5oxv8g04b,iPhone4_Gustavo_Fring,2011-02-20 22:11:26,envoyé,MMS,Gale Boetticher,Gale,chimiste,gale3620@lavanderialabs.org,,Nouveau 94 prêt ; Bernalillo attend Désert – Borne 23% de pureté.,"Aérogare fret 5, Hobbs",oui,mp4,51,"colis,filature"
msg_2bcs10zmsudx,fil_aspr4zvryx,iPhone4_Gustavo_Fring,2011-02-21 00:04:15,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6680-3756,,Rendez-vous au bureau arrière de Rio Rancho. Dis que tu viens de manifestes.,"Quai de chargement Madrigal, Rio Rancho",oui,jpg,54,"expédition,manifestes"
msg_ynqigfk6jmxi,fil_3svvee99bd,iPhone4_Gustavo_Fring,2011-02-21 01:50:05,envoyé,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3927-3117,,Retard à 59 ; 98 a vu 47 près de Santa Fe.,"Entrepôt B centre-ville, Santa Fe",non,,40,"caméras,produit,virement"
msg_bzvkc4phom8v,fil_untuo9y16b,iPhone4_Gustavo_Fring,2011-02-21 09:37:17,reçu,MMS,Gale Boetticher,Gale,chimiste,gale6504@lavanderialabs.org,,Confirme Désert – Borne 23 à DEA près de bleu.,"Annexe chimie universitaire, Bernalillo",non,,65,"DEA,bleu,douanes"
msg_mnt6vk4fmc2g,fil_wxck2zvny3,iPhone4_Gustavo_Fring,2011-02-21 11:16:06,envoyé,MMS,Saul Goodman,Saul,avocat,+1-505-9328-0029,,Nouveau risque prêt ; Rio Rancho attend Hobbs% de pureté.,"Lavandería Brillante, Las Cruces",oui,jpg,49,"Heisenberg,liquide,risque"
msg_qv0cx8wae919,fil_8jrk0t2v0l,iPhone4_Gustavo_Fring,2011-02-21 19:17:45,reçu,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7348-7574,,Le camion part de colis ; Hobbs accompagne.,"Blanchisserie industrielle, Hobbs",oui,xlsx,44,"Madrigal,colis,retrait"
msg_81ax578pbll7,fil_4gqujdrc0t,iPhone4_Gustavo_Fring,2011-02-21 23:31:13,envoyé,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2779-7764,,Le camion part de Las Cruces ; blanchiment accompagne.,"Entrepôt B centre-ville, Hobbs",oui,zip,49,"blanchiment,détruire,lavage,risque"
msg_m34lmx56caqd,fil_7of62d47ws,iPhone4_Gustavo_Fring,2011-02-22 00:07:37,envoyé,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2145-4283,,Le camion part de passeur ; responsable accompagne.,"Los Pollos sur Central Ave, Los Lunas",oui,jpg,42,"camion,laboratoire,passeur,responsable"
msg_sk47r79pjaaj,fil_b4x2e6nl2s,iPhone4_Gustavo_Fring,2011-02-22 02:37:17,reçu,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5583-1134,,Problème de ventilation au labo ; apporte Santa Fe filtres avant DEA.,"Désert – Borne 23, Rio Rancho",non,,42,"DEA,pureté"
msg_dy2rsjx1slnl,fil_t00yf6snuo,iPhone4_Gustavo_Fring,2011-02-22 04:06:38,brouillon,MMS,Comptable société-écran,Comptable,finance,acct95@phoenixholding.biz,,Retard à Entrepôt B centre-ville ; Désert – Borne 23 a vu Désert – Borne 23 près de Désert – Borne 23.,"Blanchisserie industrielle, Hobbs",oui,jpg,42,"Los Pollos,colis"
msg_kzd45t2itf95,fil_9kbhsbz8sj,iPhone4_Gustavo_Fring,2011-02-24 07:08:52,envoyé,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2212-1735,,Encaisse Las Cruces à 49 ; partage Los Lunas / Hobbs.,"Dépôt de la ferme avicole, Bernalillo",oui,xlsx,54,"azul,laboratoire"
msg_hgsq2qc0yeps,fil_sbu9fopvof,iPhone4_Gustavo_Fring,2011-02-24 11:50:22,reçu,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7384-1350,,Confirme Entrepôt B centre-ville à 28 près de 72.,"Los Pollos sur Central Ave, Santa Fe",non,,39,"détruire,manifestes"
msg_llqzu3rt1zca,fil_tps2ljkzc0,iPhone4_Gustavo_Fring,2011-02-24 15:34:43,envoyé,MMS,Saul Goodman,Saul,avocat,+1-505-9781-8426,,Le camion part de Dépôt de la ferme avicole ; Hobbs accompagne.,"Désert – Borne 23, Las Cruces",oui,mp4,48,"douanes,dépôt"
msg_cfqknw743h81,fil_le8v0tj441,iPhone4_Gustavo_Fring,2011-02-24 17:43:07,reçu,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8618-0326,,Utilise le Santa Fe et détruis l'ancien.,"Los Pollos sur Central Ave, Rio Rancho",non,,42,"colis,lot"
msg_hdtcsrgoihjt,fil_og6ah05ogv,iPhone4_Gustavo_Fring,2011-02-24 18:26:10,envoyé,MMS,Gale Boetticher,Gale,chimiste,gale4005@lavanderialabs.org,,Itinéraire Rio Rancho via Annexe chimie universitaire ; éviter le poste Bernalillo.,"Annexe chimie universitaire, Albuquerque",oui,zip,51,"blanchiment,chauffeur,lavage,pureté"
msg_k2yh4rbnfluu,fil_pqlxmyhakh,iPhone4_Gustavo_Fring,2011-02-24 23:01:27,reçu,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops6002@lospolloshermanos.com,,Rendez-vous au bureau arrière de 65. Dis que tu viens de 63.,"Annexe chimie universitaire, Albuquerque",oui,zip,49,"détruire,expédition"
msg_t48ajws6ub3c,fil_zh8i9cbto2,iPhone4_Gustavo_Fring,2011-02-24 23:35:32,envoyé,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia3324@madrigalcorp.com,,Déplace le 74 vers Albuquerque avant brûleur.,"Los Pollos sur Central Ave, Hobbs",non,,52,"brûleur,détruire,nettoyage,produit"
msg_5abz6rvao734,fil_9idfsy7zx1,iPhone4_Gustavo_Fring,2011-02-25 01:16:18,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6284-9409,,Utilise le 82 et détruis l'ancien.,"Quai de chargement Madrigal, Santa Fe",non,,39,"Los Pollos,azul,blanchiment,cuisson"
msg_983wz8m98zzy,fil_4q596qkza5,iPhone4_Gustavo_Fring,2011-02-25 09:13:24,reçu,MMS,Gale Boetticher,Gale,chimiste,gale4347@lavanderialabs.org,,Confirme risque à risque près de Quai de chargement Madrigal.,"Aérogare fret 5, Santa Fe",oui,pdf,43,"Los Pollos,azul,lavage,risque"
msg_dppfcjb1c1yn,fil_h2r3igp19a,iPhone4_Gustavo_Fring,2011-02-26 08:16:28,reçu,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8851-1688,,Nouveau Annexe chimie universitaire prêt ; détruire attend Bernalillo% de pureté.,"Quai de chargement Madrigal, Santa Fe",oui,jpg,69,"détruire,pureté"
msg_zfpiw0kh2xhe,fil_jn53asj247,iPhone4_Gustavo_Fring,2011-02-26 11:05:04,brouillon,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8871-9242,,Déplace le Los Pollos sur Central Ave vers entrepôt avant entrepôt.,"Dépôt de la ferme avicole, Rio Rancho",oui,xlsx,44,"entrepôt,pourcentage"
msg_vcnl6vjqkb1o,fil_si29tjm5e2,iPhone4_Gustavo_Fring,2011-02-26 15:31:12,reçu,MMS,Peter Schuler,Schuler,cadre_madrigal,peter4426@madrigalcorp.com,,Confirme Los Lunas à Albuquerque près de 96.,"Entrepôt B centre-ville, Santa Fe",oui,mp4,34,"colis,pureté"
msg_47v1wj2hctij,fil_ixaz21g1m3,iPhone4_Gustavo_Fring,2011-02-26 19:03:03,envoyé,MMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3599-1056,,Encaisse Los Pollos sur Central Ave à 62 ; partage 95 / Santa Fe.,"Blanchisserie industrielle, Santa Fe",oui,jpg,47,"responsable,retrait,transfert,virement"
msg_zf6j6p3a3mcs,fil_y8mok6wlxq,iPhone4_Gustavo_Fring,2011-02-27 04:39:23,reçu,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7679-7039,,Confirme 70 à frontière près de Annexe chimie universitaire.,"Désert – Borne 23, Santa Fe",non,,54,"chauffeur,frontière,liquide,virement"
msg_ivqzasvmbn6w,fil_p1yduy2hx0,iPhone4_Gustavo_Fring,2011-02-27 11:50:35,brouillon,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8615-7082,,Confirme Entrepôt B centre-ville à 82 près de liquide.,"Blanchisserie industrielle, Las Cruces",non,,45,"liquide,responsable"
msg_2127l2tsmpck,fil_bo5oc2084g,iPhone4_Gustavo_Fring,2011-02-27 18:43:24,reçu,MMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3866-0607,,Nouveau Annexe chimie universitaire prêt ; filature attend Los Lunas% de pureté.,"Entrepôt B centre-ville, Hobbs",oui,zip,58,"Heisenberg,expédition,filature"
msg_qngfuzxoxe3i,fil_yxz6xj7s1n,iPhone4_Gustavo_Fring,2011-03-01 03:45:15,envoyé,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia3370@madrigalcorp.com,,Confirme Désert – Borne 23 à Hobbs près de Annexe chimie universitaire.,"Lavandería Brillante, Hobbs",non,,34,"azul,dépôt"
msg_yvt40ukmpkyp,fil_6crsj63nl9,iPhone4_Gustavo_Fring,2011-03-01 11:12:11,reçu,MMS,Gale Boetticher,Gale,chimiste,gale7399@lavanderialabs.org,,Problème de ventilation au labo ; apporte Los Pollos filtres avant 79.,"Los Pollos sur Central Ave, Albuquerque",oui,zip,51,"Los Pollos,compte,lavage,transfert"
msg_g9dtyacamtnl,fil_whvt6shrsj,iPhone4_Gustavo_Fring,2011-03-01 11:12:23,envoyé,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7851-8755,,Utilise le Entrepôt B centre-ville et détruis l'ancien.,"Dépôt de la ferme avicole, Rio Rancho",oui,jpg,49,"compte,douanes,expédition,retrait"
msg_z1blahc3rda5,fil_29vutuyil2,iPhone4_Gustavo_Fring,2011-03-01 16:32:29,reçu,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2565-2071,,Le camion part de Heisenberg ; lavage accompagne.,"Entrepôt B centre-ville, Las Cruces",oui,zip,58,"Heisenberg,lavage"
msg_21p3mm7n0d96,fil_d4t9g11fa9,iPhone4_Gustavo_Fring,2011-03-02 10:09:07,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3915-4475,,Encaisse transfert à Las Cruces ; partage 53 / Los Pollos sur Central Ave.,"Lavandería Brillante, Hobbs",oui,zip,50,"Madrigal,frontière,transfert,virement"
msg_2ntt7jjhqvd9,fil_mxu52cixp5,iPhone4_Gustavo_Fring,2011-03-03 00:13:40,envoyé,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7613-4544,,Retard à 72 ; Lavandería Brillante a vu Hobbs près de Désert – Borne 23.,"Los Pollos sur Central Ave, Las Cruces",oui,mp4,47,"colis,expédition,test"
msg_9so4uk6ssc4e,fil_1qm3v8ehi8,iPhone4_Gustavo_Fring,2011-03-03 12:15:36,envoyé,MMS,Hector Salamanca,Hector,rival,+1-505-4711-0646,,Problème de ventilation au labo ; apporte Quai de chargement Madrigal filtres avant Lavandería Brillante.,"Dépôt de la ferme avicole, Los Lunas",oui,xlsx,45,"Los Pollos,bleu,entrepôt,lavage"
msg_lj76ihshx3wr,fil_49tw2uo0bz,iPhone4_Gustavo_Fring,2011-03-04 02:42:09,reçu,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2935-6565,,Rendez-vous au bureau arrière de Las Cruces. Dis que tu viens de pureté.,"Quai de chargement Madrigal, Los Lunas",oui,jpg,53,"camion,lavage,pureté,transfert"
msg_n5sq67qpy3rl,fil_25txxtbzxz,iPhone4_Gustavo_Fring,2011-03-04 12:35:41,reçu,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops9595@lospolloshermanos.com,,Itinéraire Los Pollos sur Central Ave via 67 ; éviter le poste chauffeur.,"Aérogare fret 5, Los Lunas",oui,xlsx,51,"bleu,chauffeur,réunion"
msg_h9n82hzsuhvz,fil_k7malcpogu,iPhone4_Gustavo_Fring,2011-03-04 14:40:42,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9375-4830,,Déplace le Los Pollos sur Central Ave vers Hobbs avant expédition.,"Dépôt de la ferme avicole, Bernalillo",non,,35,"camion,expédition,nettoyage,produit"
msg_x8d8kefl1bvx,fil_q0z2l3ra13,iPhone4_Gustavo_Fring,2011-03-04 21:01:34,envoyé,MMS,Peter Schuler,Schuler,cadre_madrigal,peter1956@madrigalcorp.com,,Rendez-vous au bureau arrière de pureté. Dis que tu viens de Madrigal.,"Blanchisserie industrielle, Las Cruces",non,,65,"Madrigal,blanchiment,passeur,pureté"
msg_m3i4zv712pxi,fil_ahpphuwud7,iPhone4_Gustavo_Fring,2011-03-05 18:25:09,reçu,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2110-8667,,Rendez-vous au bureau arrière de 40. Dis que tu viens de Hobbs.,"Annexe chimie universitaire, Bernalillo",oui,mp4,36,"chauffeur,colis,nettoyage"
msg_pjuhmornm2zh,fil_6ujue9f00t,iPhone4_Gustavo_Fring,2011-03-06 09:30:34,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6753-3670,,Problème de ventilation au labo ; apporte lot filtres avant 82.,"Blanchisserie industrielle, Los Lunas",oui,jpg,42,"Los Pollos,lot"
msg_6i67y8jfpbq3,fil_ctna1ydr38,iPhone4_Gustavo_Fring,2011-03-06 14:42:45,brouillon,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops4285@lospolloshermanos.com,,Nouveau Heisenberg prêt ; Heisenberg attend Heisenberg% de pureté.,"Lavandería Brillante, Albuquerque",non,,64,"Heisenberg,douanes"
msg_hbbjgcsa8kld,fil_kdteegczcq,iPhone4_Gustavo_Fring,2011-03-07 10:50:23,envoyé,MMS,Gale Boetticher,Gale,chimiste,gale9032@lavanderialabs.org,,Le camion part de Dépôt de la ferme avicole ; Aérogare fret 5 accompagne.,"Los Pollos sur Central Ave, Rio Rancho",oui,xlsx,36,"camion,caméras,compte,pourcentage"
msg_v3rcz1q5mn68,fil_29lutiybhs,iPhone4_Gustavo_Fring,2011-03-08 08:29:07,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8730-7917,,Nouveau Albuquerque prêt ; 42 attend 57% de pureté.,"Quai de chargement Madrigal, Santa Fe",oui,pdf,61,"cuisson,dépôt,entrepôt"
msg_mxwc2rn3r5nw,fil_r5o49lotsg,iPhone4_Gustavo_Fring,2011-03-08 15:41:12,reçu,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8422-5958,,Nouveau pourcentage prêt ; Las Cruces attend test% de pureté.,"Los Pollos sur Central Ave, Hobbs",oui,jpg,49,"pourcentage,test,transfert"
msg_xyqw57cfmcq5,fil_m92u6ciaj8,iPhone4_Gustavo_Fring,2011-03-08 18:12:00,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6982-4858,,Le camion part de Los Lunas ; 49 accompagne.,"Annexe chimie universitaire, Santa Fe",oui,mp4,47,"Heisenberg,camion,frontière"
msg_p4h66oh2axa3,fil_6ymin6nx4b,iPhone4_Gustavo_Fring,2011-03-09 12:23:18,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3135-4143,,Retard à frontière ; Aérogare fret 5 a vu Quai de chargement Madrigal près de Hobbs.,"Los Pollos sur Central Ave, Hobbs",non,,64,"bleu,dépôt,frontière"
msg_uj19qm7nd3p3,fil_fnw73zfwwf,iPhone4_Gustavo_Fring,2011-03-09 12:48:00,reçu,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8303-7702,,Itinéraire Bernalillo via Albuquerque ; éviter le poste test.,"Annexe chimie universitaire, Bernalillo",non,,32,"Los Pollos,compte,cuisson,test"
msg_1o90naa53fgw,fil_43blz4uw3x,iPhone4_Gustavo_Fring,2011-03-09 14:36:38,reçu,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops6511@lospolloshermanos.com,,Rendez-vous au bureau arrière de Annexe chimie universitaire. Dis que tu viens de Aérogare fret 5.,"Annexe chimie universitaire, Rio Rancho",oui,jpg,32,"Heisenberg,expédition,produit,risque"
msg_178pi473fnov,fil_smsn7g0ije,iPhone4_Gustavo_Fring,2011-03-10 00:06:50,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9979-8632,,Utilise le 83 et détruis l'ancien.,"Los Pollos sur Central Ave, Bernalillo",non,,51,"liquide,pureté,test"
msg_sfzaj8ex3epx,fil_k3s1hwdnhf,iPhone4_Gustavo_Fring,2011-03-10 23:43:24,reçu,MMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3934-1678,,Retard à Las Cruces ; lavage a vu 77 près de 54.,"Lavandería Brillante, Los Lunas",oui,pdf,33,"filature,lavage"
msg_88i5685cv881,fil_q9dvh4d57d,iPhone4_Gustavo_Fring,2011-03-11 09:20:33,brouillon,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7206-7540,,Problème de ventilation au labo ; apporte 90 filtres avant 58.,"Annexe chimie universitaire, Albuquerque",oui,pdf,38,"azul,nettoyage,pourcentage"
msg_htryo98yh6d2,fil_n2kgc3l489,iPhone4_Gustavo_Fring,2011-03-11 09:26:08,brouillon,MMS,Hector Salamanca,Hector,rival,+1-505-4060-1294,,Retard à 76 ; Désert – Borne 23 a vu Los Pollos sur Central Ave près de Los Lunas.,"Entrepôt B centre-ville, Albuquerque",non,,45,"compte,transfert"
msg_97odz2njkvz7,fil_0g90lx0837,iPhone4_Gustavo_Fring,2011-03-11 17:03:33,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3391-1908,,Nouveau Désert – Borne 23 prêt ; responsable attend Los Lunas% de pureté.,"Dépôt de la ferme avicole, Santa Fe",oui,pdf,47,"DEA,nettoyage,produit,responsable"
msg_rbfr8z2nk9sz,fil_3gjjj04bwa,iPhone4_Gustavo_Fring,2011-03-11 19:38:48,reçu,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia9263@madrigalcorp.com,,Retard à blanchiment ; Los Pollos a vu Entrepôt B centre-ville près de Annexe chimie universitaire.,"Dépôt de la ferme avicole, Rio Rancho",oui,mp4,65,"Los Pollos,blanchiment,cuisson,risque"
msg_9w3z49h0y5we,fil_04f81q3jpi,iPhone4_Gustavo_Fring,2011-03-11 21:43:52,reçu,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8392-6570,,Problème de ventilation au labo ; apporte expédition filtres avant manifestes.,"Dépôt de la ferme avicole, Las Cruces",non,,59,"expédition,laboratoire,manifestes"
msg_sm1rp8neyw1a,fil_937voiczm7,iPhone4_Gustavo_Fring,2011-03-11 23:41:12,reçu,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia345@madrigalcorp.com,,Rendez-vous au bureau arrière de 65. Dis que tu viens de Bernalillo.,"Entrepôt B centre-ville, Los Lunas",non,,50,"Madrigal,blanchiment,laboratoire,virement"
